"sim","method","n.dims","fn","fp"
67,"PCA-LDA",5,2,7
67,"PCA-LDA",6,3,5
67,"PCA-LDA",7,3,5
67,"PCA-LDA",8,4,5
67,"PCA-LDA",9,4,5
67,"PCA-LDA",10,3,3
67,"PCA-LDA",11,1,2
67,"PCA-LDA",12,1,5
67,"PCA-LDA",13,0,4
67,"PCA-LDA",14,0,4
67,"PCA-LDA",15,0,3
67,"PCA-LDA",16,0,3
67,"PCA-LDA",17,0,2
67,"PCA-LDA",18,0,2
67,"PCA-LDA",19,0,2
67,"PCA-LDA",20,0,2
67,"PCA-LDA",21,0,0
67,"PCA-LDA",22,0,1
67,"PCA-LDA",23,0,0
67,"PCA-LDA",24,0,0
67,"PCA-LDA",25,0,0
67,"PCA-LDA",26,0,0
67,"PCA-LDA",27,0,0
67,"PCA-LDA",28,0,0
67,"PCA-LDA",29,0,0
67,"PCA-LDA",30,0,0
67,"PCA-LDA",31,0,0
67,"PCA-LDA",32,0,0
67,"PCA-LDA",33,0,0
67,"PCA-LDA",34,0,0
67,"PCA-LDA",35,0,0
67,"PCA-LDA",36,0,0
67,"PCA-LDA",37,0,0
67,"PCA-LDA",38,0,0
67,"PCA-LDA",39,0,0
68,"CCA-LDA",2,7,12
68,"CCA-LDA",3,7,8
68,"CCA-LDA",4,4,8
68,"CCA-LDA",5,1,6
68,"CCA-LDA",6,2,6
68,"CCA-LDA",7,2,3
68,"CCA-LDA",8,2,3
68,"CCA-LDA",9,2,1
68,"CCA-LDA",10,1,1
68,"CCA-LDA",11,1,2
68,"CCA-LDA",12,1,2
68,"CCA-LDA",13,0,2
68,"CCA-LDA",14,0,1
68,"CCA-LDA",15,0,2
68,"CCA-LDA",16,0,2
68,"CCA-LDA",17,0,3
68,"CCA-LDA",18,0,2
68,"CCA-LDA",19,0,1
68,"CCA-LDA",20,0,2
68,"CCA-LDA",21,0,2
68,"CCA-LDA",22,0,1
68,"CCA-LDA",23,0,1
68,"CCA-LDA",24,0,1
68,"CCA-LDA",25,0,0
68,"CCA-LDA",26,0,0
68,"CCA-LDA",27,0,0
68,"CCA-LDA",28,0,0
68,"CCA-LDA",29,0,0
68,"CCA-LDA",30,0,0
68,"CCA-LDA",31,0,0
68,"CCA-LDA",32,0,0
68,"CCA-LDA",33,0,0
68,"CCA-LDA",34,0,0
68,"CCA-LDA",35,0,0
68,"CCA-LDA",36,0,0
68,"CCA-LDA",37,0,0
68,"CCA-LDA",38,0,0
68,"CCA-LDA",39,0,0
68,"PCA-LDA",2,6,11
68,"PCA-LDA",3,5,8
68,"PCA-LDA",4,4,7
68,"PCA-LDA",5,5,6
68,"PCA-LDA",6,5,8
68,"PCA-LDA",7,4,7
68,"PCA-LDA",8,5,6
68,"PCA-LDA",9,3,6
68,"PCA-LDA",10,0,6
68,"PCA-LDA",11,0,6
68,"PCA-LDA",12,0,3
68,"PCA-LDA",13,0,3
68,"PCA-LDA",14,0,2
68,"PCA-LDA",15,0,1
68,"PCA-LDA",16,0,1
68,"PCA-LDA",17,0,0
68,"PCA-LDA",18,0,1
68,"PCA-LDA",19,0,1
68,"PCA-LDA",20,0,0
68,"PCA-LDA",21,0,0
68,"PCA-LDA",22,0,0
68,"PCA-LDA",23,0,0
68,"PCA-LDA",24,0,0
68,"PCA-LDA",25,0,0
68,"PCA-LDA",26,0,0
68,"PCA-LDA",27,0,0
68,"PCA-LDA",28,0,0
68,"PCA-LDA",29,0,0
68,"PCA-LDA",30,0,0
68,"PCA-LDA",31,0,0
68,"PCA-LDA",32,0,0
68,"PCA-LDA",33,0,0
68,"PCA-LDA",34,0,0
68,"PCA-LDA",35,0,0
68,"PCA-LDA",36,0,0
68,"PCA-LDA",37,0,0
68,"PCA-LDA",38,0,0
68,"PCA-LDA",39,0,0
69,"CCA-LDA",2,3,9
69,"CCA-LDA",3,4,10
69,"CCA-LDA",4,3,9
69,"CCA-LDA",5,3,9
69,"CCA-LDA",6,2,2
69,"CCA-LDA",7,2,2
69,"CCA-LDA",8,2,2
69,"CCA-LDA",9,1,3
69,"CCA-LDA",10,1,3
69,"CCA-LDA",11,0,2
69,"CCA-LDA",12,0,1
69,"CCA-LDA",13,0,1
69,"CCA-LDA",14,0,1
69,"CCA-LDA",15,0,0
69,"CCA-LDA",16,0,0
69,"CCA-LDA",17,0,0
69,"CCA-LDA",18,0,0
69,"CCA-LDA",19,0,0
69,"CCA-LDA",20,0,0
69,"CCA-LDA",21,0,0
69,"CCA-LDA",22,0,0
69,"CCA-LDA",23,0,0
69,"CCA-LDA",24,0,0
69,"CCA-LDA",25,0,0
69,"CCA-LDA",26,0,0
69,"CCA-LDA",27,0,0
69,"CCA-LDA",28,0,0
69,"CCA-LDA",29,0,0
69,"CCA-LDA",30,0,0
69,"CCA-LDA",31,0,0
69,"CCA-LDA",32,0,0
69,"CCA-LDA",33,0,0
69,"CCA-LDA",34,0,0
69,"CCA-LDA",35,0,0
69,"CCA-LDA",36,0,0
69,"CCA-LDA",37,0,0
69,"CCA-LDA",38,0,0
69,"CCA-LDA",39,0,0
69,"PCA-LDA",2,5,13
69,"PCA-LDA",3,6,13
69,"PCA-LDA",4,6,10
69,"PCA-LDA",5,6,8
69,"PCA-LDA",6,6,9
69,"PCA-LDA",7,6,8
69,"PCA-LDA",8,6,8
69,"PCA-LDA",9,6,10
69,"PCA-LDA",10,7,7
69,"PCA-LDA",11,6,7
69,"PCA-LDA",12,7,6
69,"PCA-LDA",13,6,5
69,"PCA-LDA",14,4,5
69,"PCA-LDA",15,1,3
69,"PCA-LDA",16,1,3
69,"PCA-LDA",17,1,3
69,"PCA-LDA",18,1,3
69,"PCA-LDA",19,1,3
69,"PCA-LDA",20,0,1
69,"PCA-LDA",21,0,0
69,"PCA-LDA",22,0,0
69,"PCA-LDA",23,0,0
69,"PCA-LDA",24,0,0
69,"PCA-LDA",25,0,0
69,"PCA-LDA",26,0,0
69,"PCA-LDA",27,0,0
69,"PCA-LDA",28,0,0
69,"PCA-LDA",29,0,0
69,"PCA-LDA",30,0,0
69,"PCA-LDA",31,0,0
69,"PCA-LDA",32,0,0
69,"PCA-LDA",33,0,0
69,"PCA-LDA",34,0,0
69,"PCA-LDA",35,0,0
69,"PCA-LDA",36,0,0
69,"PCA-LDA",37,0,0
69,"PCA-LDA",38,0,0
69,"PCA-LDA",39,0,0
70,"CCA-LDA",2,6,10
70,"CCA-LDA",3,4,6
70,"CCA-LDA",4,4,5
70,"CCA-LDA",5,3,5
70,"CCA-LDA",6,2,4
70,"CCA-LDA",7,1,5
70,"CCA-LDA",8,0,3
70,"CCA-LDA",9,0,3
70,"CCA-LDA",10,0,3
70,"CCA-LDA",11,1,3
70,"CCA-LDA",12,1,3
70,"CCA-LDA",13,0,0
70,"CCA-LDA",14,0,0
70,"CCA-LDA",15,0,0
70,"CCA-LDA",16,0,0
70,"CCA-LDA",17,0,0
70,"CCA-LDA",18,0,0
70,"CCA-LDA",19,0,0
70,"CCA-LDA",20,0,0
70,"CCA-LDA",21,0,0
70,"CCA-LDA",22,0,0
70,"CCA-LDA",23,0,0
70,"CCA-LDA",24,0,0
70,"CCA-LDA",25,0,0
70,"CCA-LDA",26,0,0
70,"CCA-LDA",27,0,0
70,"CCA-LDA",28,0,0
70,"CCA-LDA",29,0,0
70,"CCA-LDA",30,0,0
70,"CCA-LDA",31,0,0
70,"CCA-LDA",32,0,0
70,"CCA-LDA",33,0,0
70,"CCA-LDA",34,0,0
70,"CCA-LDA",35,0,0
70,"CCA-LDA",36,0,0
70,"CCA-LDA",37,0,0
70,"CCA-LDA",38,0,0
70,"CCA-LDA",39,0,0
70,"PCA-LDA",2,7,9
70,"PCA-LDA",3,3,5
70,"PCA-LDA",4,3,5
70,"PCA-LDA",5,4,4
70,"PCA-LDA",6,3,1
70,"PCA-LDA",7,3,2
70,"PCA-LDA",8,3,2
70,"PCA-LDA",9,3,2
70,"PCA-LDA",10,4,1
70,"PCA-LDA",11,2,2
70,"PCA-LDA",12,2,2
70,"PCA-LDA",13,1,3
70,"PCA-LDA",14,1,3
70,"PCA-LDA",15,1,3
70,"PCA-LDA",16,1,3
70,"PCA-LDA",17,1,3
70,"PCA-LDA",18,0,0
70,"PCA-LDA",19,0,0
70,"PCA-LDA",20,0,0
70,"PCA-LDA",21,0,0
70,"PCA-LDA",22,0,0
70,"PCA-LDA",23,0,0
70,"PCA-LDA",24,0,0
70,"PCA-LDA",25,0,0
70,"PCA-LDA",26,0,0
70,"PCA-LDA",27,0,0
70,"PCA-LDA",28,0,0
70,"PCA-LDA",29,0,0
70,"PCA-LDA",30,0,0
70,"PCA-LDA",31,0,0
70,"PCA-LDA",32,0,0
70,"PCA-LDA",33,0,0
70,"PCA-LDA",34,0,0
70,"PCA-LDA",35,0,0
70,"PCA-LDA",36,0,0
70,"PCA-LDA",37,0,0
70,"PCA-LDA",38,0,0
70,"PCA-LDA",39,0,0
71,"CCA-LDA",2,5,10
71,"CCA-LDA",3,3,7
71,"CCA-LDA",4,2,7
71,"CCA-LDA",5,2,7
71,"CCA-LDA",6,1,4
71,"CCA-LDA",7,2,2
71,"CCA-LDA",8,2,2
71,"CCA-LDA",9,2,2
71,"CCA-LDA",10,0,1
71,"CCA-LDA",11,0,1
71,"CCA-LDA",12,0,1
71,"CCA-LDA",13,0,1
71,"CCA-LDA",14,0,0
71,"CCA-LDA",15,0,0
71,"CCA-LDA",16,0,0
71,"CCA-LDA",17,0,0
71,"CCA-LDA",18,0,0
71,"CCA-LDA",19,0,0
71,"CCA-LDA",20,0,0
71,"CCA-LDA",21,0,0
71,"CCA-LDA",22,0,0
71,"CCA-LDA",23,0,0
71,"CCA-LDA",24,0,0
71,"CCA-LDA",25,0,0
71,"CCA-LDA",26,0,0
71,"CCA-LDA",27,0,0
71,"CCA-LDA",28,0,0
71,"CCA-LDA",29,0,0
71,"CCA-LDA",30,0,0
71,"CCA-LDA",31,0,0
71,"CCA-LDA",32,0,0
71,"CCA-LDA",33,0,0
71,"CCA-LDA",34,0,0
71,"CCA-LDA",35,0,0
71,"CCA-LDA",36,0,0
71,"CCA-LDA",37,0,0
71,"CCA-LDA",38,0,0
71,"CCA-LDA",39,0,0
71,"PCA-LDA",2,5,11
71,"PCA-LDA",3,7,5
71,"PCA-LDA",4,7,3
71,"PCA-LDA",5,6,3
71,"PCA-LDA",6,6,5
71,"PCA-LDA",7,2,3
71,"PCA-LDA",8,2,3
71,"PCA-LDA",9,1,2
71,"PCA-LDA",10,2,1
71,"PCA-LDA",11,1,1
71,"PCA-LDA",12,1,1
71,"PCA-LDA",13,1,1
71,"PCA-LDA",14,0,1
71,"PCA-LDA",15,0,1
71,"PCA-LDA",16,0,0
71,"PCA-LDA",17,0,0
71,"PCA-LDA",18,0,0
71,"PCA-LDA",19,0,0
71,"PCA-LDA",20,0,0
71,"PCA-LDA",21,0,0
71,"PCA-LDA",22,0,0
71,"PCA-LDA",23,0,0
71,"PCA-LDA",24,0,1
71,"PCA-LDA",25,0,1
71,"PCA-LDA",26,0,0
71,"PCA-LDA",27,0,0
71,"PCA-LDA",28,0,0
71,"PCA-LDA",29,0,0
71,"PCA-LDA",30,0,0
71,"PCA-LDA",31,0,0
71,"PCA-LDA",32,0,0
71,"PCA-LDA",33,0,0
71,"PCA-LDA",34,0,0
71,"PCA-LDA",35,0,0
71,"PCA-LDA",36,0,0
71,"PCA-LDA",37,0,0
71,"PCA-LDA",38,0,0
71,"PCA-LDA",39,0,0
72,"CCA-LDA",2,5,10
72,"CCA-LDA",3,5,13
72,"CCA-LDA",4,4,8
72,"CCA-LDA",5,4,8
72,"CCA-LDA",6,4,7
72,"CCA-LDA",7,2,8
72,"CCA-LDA",8,3,7
72,"CCA-LDA",9,3,2
72,"CCA-LDA",10,1,3
72,"CCA-LDA",11,1,2
72,"CCA-LDA",12,1,2
72,"CCA-LDA",13,1,0
72,"CCA-LDA",14,0,1
72,"CCA-LDA",15,0,1
72,"CCA-LDA",16,0,1
72,"CCA-LDA",17,0,0
72,"CCA-LDA",18,0,0
72,"CCA-LDA",19,0,0
72,"CCA-LDA",20,0,0
72,"CCA-LDA",21,0,0
72,"CCA-LDA",22,0,0
72,"CCA-LDA",23,0,0
72,"CCA-LDA",24,0,0
72,"CCA-LDA",25,0,0
72,"CCA-LDA",26,0,0
72,"CCA-LDA",27,0,0
72,"CCA-LDA",28,0,0
72,"CCA-LDA",29,0,0
72,"CCA-LDA",30,0,0
72,"CCA-LDA",31,0,0
72,"CCA-LDA",32,0,0
72,"CCA-LDA",33,0,0
72,"CCA-LDA",34,0,0
72,"CCA-LDA",35,0,0
72,"CCA-LDA",36,0,0
72,"CCA-LDA",37,0,0
72,"CCA-LDA",38,0,0
72,"CCA-LDA",39,0,0
72,"PCA-LDA",2,8,9
72,"PCA-LDA",3,6,10
72,"PCA-LDA",4,3,5
72,"PCA-LDA",5,3,6
72,"PCA-LDA",6,3,3
72,"PCA-LDA",7,2,5
72,"PCA-LDA",8,2,3
72,"PCA-LDA",9,2,4
72,"PCA-LDA",10,2,1
72,"PCA-LDA",11,2,2
72,"PCA-LDA",12,2,2
72,"PCA-LDA",13,2,1
72,"PCA-LDA",14,1,1
72,"PCA-LDA",15,1,1
72,"PCA-LDA",16,1,1
72,"PCA-LDA",17,1,1
72,"PCA-LDA",18,1,1
72,"PCA-LDA",19,0,1
72,"PCA-LDA",20,0,1
72,"PCA-LDA",21,0,1
72,"PCA-LDA",22,0,0
72,"PCA-LDA",23,0,0
72,"PCA-LDA",24,0,0
72,"PCA-LDA",25,0,0
72,"PCA-LDA",26,0,0
72,"PCA-LDA",27,0,0
72,"PCA-LDA",28,0,0
72,"PCA-LDA",29,0,0
72,"PCA-LDA",30,0,0
72,"PCA-LDA",31,0,0
72,"PCA-LDA",32,0,0
72,"PCA-LDA",33,0,0
72,"PCA-LDA",34,0,0
72,"PCA-LDA",35,0,0
72,"PCA-LDA",36,0,0
72,"PCA-LDA",37,0,0
72,"PCA-LDA",38,0,0
72,"PCA-LDA",39,0,0
73,"CCA-LDA",2,6,10
73,"CCA-LDA",3,6,8
73,"CCA-LDA",4,2,9
73,"CCA-LDA",5,2,9
73,"CCA-LDA",6,2,6
73,"CCA-LDA",7,2,6
73,"CCA-LDA",8,2,5
73,"CCA-LDA",9,2,5
73,"CCA-LDA",10,2,6
73,"CCA-LDA",11,0,0
73,"CCA-LDA",12,0,0
73,"CCA-LDA",13,0,0
73,"CCA-LDA",14,0,0
73,"CCA-LDA",15,0,0
73,"CCA-LDA",16,0,0
73,"CCA-LDA",17,0,0
73,"CCA-LDA",18,0,0
73,"CCA-LDA",19,0,0
73,"CCA-LDA",20,0,0
73,"CCA-LDA",21,0,0
73,"CCA-LDA",22,0,0
73,"CCA-LDA",23,0,0
73,"CCA-LDA",24,0,0
73,"CCA-LDA",25,0,0
73,"CCA-LDA",26,0,0
73,"CCA-LDA",27,0,0
73,"CCA-LDA",28,0,0
73,"CCA-LDA",29,0,0
73,"CCA-LDA",30,0,0
73,"CCA-LDA",31,0,0
73,"CCA-LDA",32,0,0
73,"CCA-LDA",33,0,0
73,"CCA-LDA",34,0,0
73,"CCA-LDA",35,0,0
73,"CCA-LDA",36,0,0
73,"CCA-LDA",37,0,0
73,"CCA-LDA",38,0,0
73,"CCA-LDA",39,0,0
73,"PCA-LDA",2,9,14
73,"PCA-LDA",3,5,11
73,"PCA-LDA",4,5,7
73,"PCA-LDA",5,4,7
73,"PCA-LDA",6,3,6
73,"PCA-LDA",7,4,3
73,"PCA-LDA",8,3,3
73,"PCA-LDA",9,4,4
73,"PCA-LDA",10,3,5
73,"PCA-LDA",11,3,5
73,"PCA-LDA",12,3,4
73,"PCA-LDA",13,3,4
73,"PCA-LDA",14,0,2
73,"PCA-LDA",15,0,2
73,"PCA-LDA",16,0,1
73,"PCA-LDA",17,0,1
73,"PCA-LDA",18,0,1
73,"PCA-LDA",19,0,2
73,"PCA-LDA",20,0,2
73,"PCA-LDA",21,0,1
73,"PCA-LDA",22,0,0
73,"PCA-LDA",23,0,0
73,"PCA-LDA",24,0,0
73,"PCA-LDA",25,0,0
73,"PCA-LDA",26,0,0
73,"PCA-LDA",27,0,0
73,"PCA-LDA",28,0,0
73,"PCA-LDA",29,0,0
73,"PCA-LDA",30,0,0
73,"PCA-LDA",31,0,0
73,"PCA-LDA",32,0,0
73,"PCA-LDA",33,0,0
73,"PCA-LDA",34,0,0
73,"PCA-LDA",35,0,0
73,"PCA-LDA",36,0,0
73,"PCA-LDA",37,0,0
73,"PCA-LDA",38,0,0
73,"PCA-LDA",39,0,0
74,"CCA-LDA",2,7,9
74,"CCA-LDA",3,5,10
74,"CCA-LDA",4,5,6
74,"CCA-LDA",5,5,5
74,"CCA-LDA",6,2,1
74,"CCA-LDA",7,3,1
74,"CCA-LDA",8,2,1
74,"CCA-LDA",9,2,1
74,"CCA-LDA",10,2,1
74,"CCA-LDA",11,1,1
74,"CCA-LDA",12,1,2
74,"CCA-LDA",13,0,1
74,"CCA-LDA",14,0,2
74,"CCA-LDA",15,0,1
74,"CCA-LDA",16,0,0
74,"CCA-LDA",17,0,0
74,"CCA-LDA",18,0,0
74,"CCA-LDA",19,0,0
74,"CCA-LDA",20,0,0
74,"CCA-LDA",21,0,0
74,"CCA-LDA",22,0,0
74,"CCA-LDA",23,0,0
74,"CCA-LDA",24,0,0
74,"CCA-LDA",25,0,0
74,"CCA-LDA",26,0,0
74,"CCA-LDA",27,0,0
74,"CCA-LDA",28,0,0
74,"CCA-LDA",29,0,0
74,"CCA-LDA",30,0,0
74,"CCA-LDA",31,0,0
74,"CCA-LDA",32,0,0
74,"CCA-LDA",33,0,0
74,"CCA-LDA",34,0,0
74,"CCA-LDA",35,0,0
74,"CCA-LDA",36,0,0
74,"CCA-LDA",37,0,0
74,"CCA-LDA",38,0,0
74,"CCA-LDA",39,0,0
74,"PCA-LDA",2,7,11
74,"PCA-LDA",3,4,9
74,"PCA-LDA",4,4,8
74,"PCA-LDA",5,4,10
74,"PCA-LDA",6,3,5
74,"PCA-LDA",7,3,5
74,"PCA-LDA",8,3,5
74,"PCA-LDA",9,3,5
74,"PCA-LDA",10,3,5
74,"PCA-LDA",11,3,5
74,"PCA-LDA",12,4,3
74,"PCA-LDA",13,2,3
74,"PCA-LDA",14,1,1
74,"PCA-LDA",15,0,2
74,"PCA-LDA",16,1,2
74,"PCA-LDA",17,0,1
74,"PCA-LDA",18,0,1
74,"PCA-LDA",19,0,1
74,"PCA-LDA",20,0,1
74,"PCA-LDA",21,0,1
74,"PCA-LDA",22,0,1
74,"PCA-LDA",23,0,0
74,"PCA-LDA",24,0,0
74,"PCA-LDA",25,0,0
74,"PCA-LDA",26,0,0
74,"PCA-LDA",27,0,0
74,"PCA-LDA",28,0,0
74,"PCA-LDA",29,0,0
74,"PCA-LDA",30,0,0
74,"PCA-LDA",31,0,0
74,"PCA-LDA",32,0,0
74,"PCA-LDA",33,0,0
74,"PCA-LDA",34,0,0
74,"PCA-LDA",35,0,0
74,"PCA-LDA",36,0,0
74,"PCA-LDA",37,0,0
74,"PCA-LDA",38,0,0
74,"PCA-LDA",39,0,0
75,"CCA-LDA",2,5,11
75,"CCA-LDA",3,4,8
75,"CCA-LDA",4,3,8
75,"CCA-LDA",5,3,8
75,"CCA-LDA",6,4,3
75,"CCA-LDA",7,3,1
75,"CCA-LDA",8,3,1
75,"CCA-LDA",9,3,1
75,"CCA-LDA",10,2,1
75,"CCA-LDA",11,3,1
75,"CCA-LDA",12,0,0
75,"CCA-LDA",13,0,0
75,"CCA-LDA",14,0,0
75,"CCA-LDA",15,0,0
75,"CCA-LDA",16,0,0
75,"CCA-LDA",17,0,0
75,"CCA-LDA",18,0,0
75,"CCA-LDA",19,0,0
75,"CCA-LDA",20,0,0
75,"CCA-LDA",21,0,0
75,"CCA-LDA",22,0,0
75,"CCA-LDA",23,0,0
75,"CCA-LDA",24,0,0
75,"CCA-LDA",25,0,0
75,"CCA-LDA",26,0,0
75,"CCA-LDA",27,0,0
75,"CCA-LDA",28,0,0
75,"CCA-LDA",29,0,0
75,"CCA-LDA",30,0,0
75,"CCA-LDA",31,0,0
75,"CCA-LDA",32,0,0
75,"CCA-LDA",33,0,0
75,"CCA-LDA",34,0,0
75,"CCA-LDA",35,0,0
75,"CCA-LDA",36,0,0
75,"CCA-LDA",37,0,0
75,"CCA-LDA",38,0,0
75,"CCA-LDA",39,0,0
75,"PCA-LDA",2,5,12
75,"PCA-LDA",3,5,14
75,"PCA-LDA",4,3,4
75,"PCA-LDA",5,4,2
75,"PCA-LDA",6,3,2
75,"PCA-LDA",7,3,3
75,"PCA-LDA",8,3,3
75,"PCA-LDA",9,3,3
75,"PCA-LDA",10,3,3
75,"PCA-LDA",11,3,3
75,"PCA-LDA",12,2,1
75,"PCA-LDA",13,1,2
75,"PCA-LDA",14,1,2
75,"PCA-LDA",15,2,2
75,"PCA-LDA",16,1,0
75,"PCA-LDA",17,0,1
75,"PCA-LDA",18,0,1
75,"PCA-LDA",19,0,1
75,"PCA-LDA",20,0,1
75,"PCA-LDA",21,0,1
75,"PCA-LDA",22,0,0
75,"PCA-LDA",23,0,0
75,"PCA-LDA",24,0,0
75,"PCA-LDA",25,0,0
75,"PCA-LDA",26,0,0
75,"PCA-LDA",27,0,0
75,"PCA-LDA",28,0,0
75,"PCA-LDA",29,0,0
75,"PCA-LDA",30,0,0
75,"PCA-LDA",31,0,0
75,"PCA-LDA",32,0,0
75,"PCA-LDA",33,0,0
75,"PCA-LDA",34,0,0
75,"PCA-LDA",35,0,0
75,"PCA-LDA",36,0,0
75,"PCA-LDA",37,0,0
75,"PCA-LDA",38,0,0
75,"PCA-LDA",39,0,0
76,"CCA-LDA",2,5,10
76,"CCA-LDA",3,2,7
76,"CCA-LDA",4,2,8
76,"CCA-LDA",5,2,6
76,"CCA-LDA",6,2,1
76,"CCA-LDA",7,2,1
76,"CCA-LDA",8,2,3
76,"CCA-LDA",9,1,1
76,"CCA-LDA",10,1,1
76,"CCA-LDA",11,1,0
76,"CCA-LDA",12,1,0
76,"CCA-LDA",13,1,0
76,"CCA-LDA",14,0,0
76,"CCA-LDA",15,0,0
76,"CCA-LDA",16,0,0
76,"CCA-LDA",17,0,0
76,"CCA-LDA",18,0,0
76,"CCA-LDA",19,0,0
76,"CCA-LDA",20,0,0
76,"CCA-LDA",21,0,0
76,"CCA-LDA",22,0,0
76,"CCA-LDA",23,0,0
76,"CCA-LDA",24,0,0
76,"CCA-LDA",25,0,0
76,"CCA-LDA",26,0,0
76,"CCA-LDA",27,0,0
76,"CCA-LDA",28,0,0
76,"CCA-LDA",29,0,0
76,"CCA-LDA",30,0,0
76,"CCA-LDA",31,0,0
76,"CCA-LDA",32,0,0
76,"CCA-LDA",33,0,0
76,"CCA-LDA",34,0,0
76,"CCA-LDA",35,0,0
76,"CCA-LDA",36,0,0
76,"CCA-LDA",37,0,0
76,"CCA-LDA",38,0,0
76,"CCA-LDA",39,0,0
76,"PCA-LDA",2,7,12
76,"PCA-LDA",3,5,10
76,"PCA-LDA",4,4,6
76,"PCA-LDA",5,4,4
76,"PCA-LDA",6,3,5
76,"PCA-LDA",7,2,4
76,"PCA-LDA",8,2,5
76,"PCA-LDA",9,2,3
76,"PCA-LDA",10,2,3
76,"PCA-LDA",11,2,2
76,"PCA-LDA",12,2,2
76,"PCA-LDA",13,2,1
76,"PCA-LDA",14,0,1
76,"PCA-LDA",15,0,1
76,"PCA-LDA",16,0,1
76,"PCA-LDA",17,0,0
76,"PCA-LDA",18,0,0
76,"PCA-LDA",19,0,0
76,"PCA-LDA",20,0,0
76,"PCA-LDA",21,0,0
76,"PCA-LDA",22,0,0
76,"PCA-LDA",23,0,0
76,"PCA-LDA",24,0,0
76,"PCA-LDA",25,0,0
76,"PCA-LDA",26,0,0
76,"PCA-LDA",27,0,0
76,"PCA-LDA",28,0,0
76,"PCA-LDA",29,0,0
76,"PCA-LDA",30,0,0
76,"PCA-LDA",31,0,0
76,"PCA-LDA",32,0,0
76,"PCA-LDA",33,0,0
76,"PCA-LDA",34,0,0
76,"PCA-LDA",35,0,0
76,"PCA-LDA",36,0,0
76,"PCA-LDA",37,0,0
76,"PCA-LDA",38,0,0
76,"PCA-LDA",39,0,0
77,"CCA-LDA",2,4,10
77,"CCA-LDA",3,3,6
77,"CCA-LDA",4,3,6
77,"CCA-LDA",5,3,6
77,"CCA-LDA",6,3,6
77,"CCA-LDA",7,2,2
77,"CCA-LDA",8,2,3
77,"CCA-LDA",9,2,3
77,"CCA-LDA",10,1,3
77,"CCA-LDA",11,0,1
77,"CCA-LDA",12,0,1
77,"CCA-LDA",13,0,1
77,"CCA-LDA",14,0,2
77,"CCA-LDA",15,0,1
77,"CCA-LDA",16,0,0
77,"CCA-LDA",17,0,0
77,"CCA-LDA",18,0,0
77,"CCA-LDA",19,0,0
77,"CCA-LDA",20,0,0
77,"CCA-LDA",21,0,0
77,"CCA-LDA",22,0,0
77,"CCA-LDA",23,0,0
77,"CCA-LDA",24,0,0
77,"CCA-LDA",25,0,0
77,"CCA-LDA",26,0,0
77,"CCA-LDA",27,0,0
77,"CCA-LDA",28,0,0
77,"CCA-LDA",29,0,0
77,"CCA-LDA",30,0,0
77,"CCA-LDA",31,0,0
77,"CCA-LDA",32,0,0
77,"CCA-LDA",33,0,0
77,"CCA-LDA",34,0,0
77,"CCA-LDA",35,0,0
77,"CCA-LDA",36,0,0
77,"CCA-LDA",37,0,0
77,"CCA-LDA",38,0,0
77,"CCA-LDA",39,0,0
77,"PCA-LDA",2,4,12
77,"PCA-LDA",3,6,12
77,"PCA-LDA",4,6,9
77,"PCA-LDA",5,4,7
77,"PCA-LDA",6,4,4
77,"PCA-LDA",7,2,5
77,"PCA-LDA",8,2,2
77,"PCA-LDA",9,2,3
77,"PCA-LDA",10,2,3
77,"PCA-LDA",11,2,4
77,"PCA-LDA",12,2,3
77,"PCA-LDA",13,2,4
77,"PCA-LDA",14,2,3
77,"PCA-LDA",15,2,1
77,"PCA-LDA",16,3,1
77,"PCA-LDA",17,2,1
77,"PCA-LDA",18,2,0
77,"PCA-LDA",19,2,0
77,"PCA-LDA",20,1,0
77,"PCA-LDA",21,1,0
77,"PCA-LDA",22,1,0
77,"PCA-LDA",23,0,0
77,"PCA-LDA",24,0,0
77,"PCA-LDA",25,0,0
77,"PCA-LDA",26,0,0
77,"PCA-LDA",27,0,0
77,"PCA-LDA",28,0,0
77,"PCA-LDA",29,0,0
77,"PCA-LDA",30,0,0
77,"PCA-LDA",31,0,0
77,"PCA-LDA",32,0,0
77,"PCA-LDA",33,0,0
77,"PCA-LDA",34,0,0
77,"PCA-LDA",35,0,0
77,"PCA-LDA",36,0,0
77,"PCA-LDA",37,0,0
77,"PCA-LDA",38,0,0
77,"PCA-LDA",39,0,0
78,"CCA-LDA",2,6,11
78,"CCA-LDA",3,4,7
78,"CCA-LDA",4,5,7
78,"CCA-LDA",5,5,7
78,"CCA-LDA",6,3,6
78,"CCA-LDA",7,3,6
78,"CCA-LDA",8,2,3
78,"CCA-LDA",9,1,3
78,"CCA-LDA",10,0,2
78,"CCA-LDA",11,0,2
78,"CCA-LDA",12,1,3
78,"CCA-LDA",13,0,1
78,"CCA-LDA",14,0,0
78,"CCA-LDA",15,0,0
78,"CCA-LDA",16,0,0
78,"CCA-LDA",17,0,0
78,"CCA-LDA",18,0,0
78,"CCA-LDA",19,0,0
78,"CCA-LDA",20,0,0
78,"CCA-LDA",21,0,0
78,"CCA-LDA",22,0,0
78,"CCA-LDA",23,0,0
78,"CCA-LDA",24,0,0
78,"CCA-LDA",25,0,0
78,"CCA-LDA",26,0,0
78,"CCA-LDA",27,0,0
78,"CCA-LDA",28,0,0
